,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
12289,tx,1,62.74424759433493,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Independent,9347.673076538023,Residential,469478.88407415146,0
12290,il,1,27.44446448231139,1,Democratic,Likely African-American,Swedish,Democratic,118006.31635766491,Duplex,216936.84575118704,0
12291,ca,1,26.99218498398353,1,Democratic,European,Chinese,Democratic,159077.94875746482,Residential,682984.3839945692,0
12292,tn,1,62.74820984362321,0,Non-Partisan,Likely African-American,Hispanic,Independent,94127.74126603993,Condominium,86759.05963020932,0
12293,mi,1,26.18653679944525,1,Democratic,Hispanic and Portuguese,German,Independent,41227.817375492945,Residential,185507.07541136362,0
12294,tx,1,57.83643110287614,1,Non-Partisan,European,Arab,Democratic & Republican & Independent,97755.06712350345,Residential,266169.84621682286,0
12295,ca,1,16.71043584600355,0,Democratic,European,Indian/Hindu,Republican,62355.50551681687,Residential,645966.4631069717,0
12296,ca,0,44.2039654413866,0,Libertarian,Hispanic and Portuguese,Hispanic,Independent,117844.37105291478,Unknown,690235.1629700819,0
12297,ny,1,65.46899242942585,1,Other,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,97831.6304749941,Apartment,169833.56044285515,0
12298,oh,0,17.177681636631945,1,Democratic,European,French,Democratic & Independent,171922.03786604427,Apartment,1777426.534621797,0
12299,nm,1,56.235960882167504,0,Democratic,European,Scots,Democratic & Republican & Independent,231171.8998006512,Duplex,69476.13647233741,0
12300,il,0,36.71344425288598,1,Republican,Hispanic and Portuguese,Irish,Democratic,140766.4924175487,Residential,512642.0885257196,0
12301,il,0,42.48190451610323,0,Democratic,European,English/Welsh,Independent,120196.86894539307,Residential,150671.4316589262,0
12302,ct,0,36.77701684778644,1,Republican,European,English/Welsh,Republican,100878.97660032523,Residential,1049061.504649188,0
12303,md,1,45.39229052062976,1,Republican,East and South Asian,English/Welsh,Democratic & Republican,61773.550748201444,Duplex,609488.3971543424,1
12304,ny,1,58.05583835819053,0,Democratic,European,African or Af-Am Self Reported,Democratic,224926.17634967342,Residential,228886.3909922599,0
12305,md,1,81.66054298764634,1,Non-Partisan,European,Laotian,Independent,80507.24620810678,Duplex,414589.06399154256,0
12306,ok,1,21.29683926598078,1,Democratic,European,Hispanic,Democratic,150054.73748536946,Residential,335499.6674300489,0
12307,ma,0,64.39336763376289,0,Republican,European,English/Welsh,Independent,85808.43365893335,Residential,637317.1889409604,1
12308,ma,0,37.80591733823947,1,Non-Partisan,East and South Asian,Likely Af-Am (Modeled),Independent,64704.581260375744,Residential,189351.09016941706,0
12309,il,1,59.51584019920388,1,Non-Partisan,European,Icelandic,Democratic,104335.57016314237,Residential,273043.3853144121,0
12310,oh,0,39.681231901827445,0,Non-Partisan,East and South Asian,Hispanic,Independent,120477.70632954207,Duplex,375095.826060102,0
12311,nc,1,60.016041936842804,0,Non-Partisan,Likely African-American,Swedish,Republican,80495.34094466396,Residential,-20924.806259209334,0
12312,nc,1,56.50160952054258,0,Republican,European,Likely Af-Am (Modeled),Democratic,99240.0123469079,Apartment,245532.23531223857,0
12313,ny,0,57.51370243051565,0,Republican,European,German,Independent,94627.2632514255,Residential,106194.03510387022,0
12314,ca,1,65.87027877131784,1,Democratic,European,Likely Af-Am (Modeled),Democratic,151860.66796994433,Residential,1655853.0542339361,0
12315,ca,0,34.212326797142,1,Republican,Likely African-American,Scots,Democratic,255187.7231249339,Residential,124634.26965587982,0
12316,ca,1,67.53870525606607,1,Republican,Likely African-American,English/Welsh,Democratic,248356.454215532,Residential,578130.4512890592,1
12317,fl,0,60.480002754393254,1,Republican,Likely African-American,German,Democratic & Independent,84088.0330335554,Residential,1570033.4033812813,0
12318,or,1,59.65567243501694,0,Non-Partisan,Likely African-American,Hispanic,Democratic & Independent,77857.85161870065,Residential,337916.5998487293,0
12319,ca,0,37.23964148306592,1,Republican,European,Scots,Republican & Independent,127682.42169181735,Residential,756194.7778047922,0
12320,tx,1,49.5515663445309,1,Democratic,East and South Asian,English/Welsh,Democratic & Independent,117504.77233535425,Apartment,464298.69932113396,0
12321,ca,0,67.55313651395672,0,Republican,European,Italian,Democratic,94921.98490838936,Residential,626976.9457327714,1
12322,il,0,21.581231237405177,0,Democratic,Hispanic and Portuguese,Hispanic,Independent,60072.420318639604,Residential,245841.15479951992,1
12323,ca,0,67.99582474456311,0,Republican,European,German,Republican & Independent,98031.58940014862,Residential,219602.3481501788,0
12324,ca,0,73.95444003128483,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,69773.01531204052,Residential,195351.98949766625,0
12325,fl,1,56.27528674497771,1,Democratic,European,English/Welsh,Democratic,127881.67584646709,Condominium,457859.0904547685,1
12326,ca,0,49.39478061198668,1,Non-Partisan,European,English/Welsh,Democratic,233087.67419807668,Residential,153057.37360557017,0
12327,tx,0,30.54407470606088,1,Republican,European,Persian,Democratic,259259.53848163332,Residential,221037.27466933426,0
12328,mo,0,15.038911305758282,1,Non-Partisan,European,Irish,Republican,81836.47916099291,Residential,114072.73067004522,0
12329,vt,0,22.75417775434002,1,Democratic,European,German,Republican & Independent,19161.20779543126,Residential,335669.68936027,0
12330,or,1,26.302796983796902,1,Republican,European,Italian,Democratic,84968.14907804485,Residential,759684.623138353,0
12331,ny,1,32.63894010347985,0,Non-Partisan,Likely African-American,English/Welsh,Democratic,51657.89127626153,Residential,396171.8807632786,0
12332,tx,0,38.346205899546355,0,Non-Partisan,European,English/Welsh,Democratic & Independent,86425.70026208049,Residential,687420.9957108601,0
12333,ca,1,61.345314325089014,1,Republican,East and South Asian,Hispanic,Democratic,218430.57605839352,Residential,491161.66673067864,0
12334,ok,0,53.93576117889669,1,Non-Partisan,European,English/Welsh,Democratic,34750.87575080477,Apartment,270110.6795534795,1
12335,ca,1,32.024639205606604,0,Republican,European,Irish,Democratic,233904.12961953494,Residential,712860.3112573116,0
12336,tx,0,31.395588021633337,1,Democratic,European,Likely Af-Am (Modeled),Democratic,73199.14591525107,Residential,300582.17934179306,0
12337,ca,1,25.994556580452688,1,Non-Partisan,European,Hispanic,Democratic & Republican & Independent,185522.94178326725,Residential,172200.66930658647,0
12338,ct,1,17.723725572354766,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,53240.66226416564,Residential,119988.54304242088,0
12339,al,1,48.78545534115576,0,Independence,Hispanic and Portuguese,English/Welsh,Independent,159088.08265104826,Apartment,596101.147333369,0
12340,tx,1,32.37780708687456,1,Democratic,European,African or Af-Am Self Reported,Democratic,88321.96449483403,Residential,348427.5249594414,0
12341,il,0,37.84429034530648,0,Non-Partisan,Other,Czech,Democratic,100809.03488158403,Residential,70593.92887370316,0
12342,nc,1,52.18829058612045,0,Unknown,Likely African-American,English/Welsh,Republican & Independent,72918.35885937136,Apartment,1286495.3658970017,0
12343,fl,0,53.380385808168725,0,Unknown,Likely African-American,Arab,Democratic & Republican & Independent,105007.49135170846,Apartment,232478.4759266611,0
12344,nh,0,31.011433721049766,0,Republican,Likely African-American,Irish,Independent,253320.2812107003,Residential,273517.5511374191,0
12345,ca,1,51.26683446263438,0,Republican,European,Polish,Democratic & Independent,120834.52620846333,Residential,298103.7189482766,0
12346,co,1,70.5182992540312,0,Democratic,Likely African-American,Hispanic,Republican,125624.90176325527,Residential,501215.7981854512,0
12347,wi,1,62.24298072674564,1,Democratic,European,Irish,Republican,88447.81176546645,Residential,635094.5550708509,0
12348,ma,1,40.76061167562595,1,Republican,Likely African-American,Hispanic,Democratic,12132.559405067288,Residential,140872.81201824284,1
12349,fl,1,32.558252806131925,1,American Independent,Hispanic and Portuguese,Hispanic,Independent,70260.19367046846,Residential,390488.12528765236,0
12350,ca,0,51.34114731472521,0,Democratic,East and South Asian,Irish,Democratic,77071.24990578828,Residential,184788.2678288548,0
12351,nj,1,49.43466845700888,1,Democratic,Other,Scots,Independent,309278.3935457533,Condominium,123456.17759265837,0
12352,ca,0,97.76973431320336,0,Democratic,East and South Asian,French,Independent,238624.273911711,Residential,511987.87071236974,0
12353,mo,1,31.759503772175044,1,Republican,European,Irish,Republican,137582.2120633342,Residential,55628.22695411893,0
12354,wa,1,48.75497458517052,1,Non-Partisan,Hispanic and Portuguese,Swedish,Republican & Independent,56113.690425917426,Residential,139840.26446603527,0
12355,ny,0,68.21468275180665,1,Democratic,European,Likely Af-Am (Modeled),Republican,136878.91068127748,Residential,542828.3228086022,0
12356,co,1,71.62712619965163,1,Republican,European,Irish,Democratic & Republican & Independent,152461.7593643375,Apartment,11691.152708136273,0
12357,nj,0,54.54703316649859,1,American Independent,Hispanic and Portuguese,Irish,Democratic,78919.108017236,Residential,953874.7182911094,0
12358,ca,0,45.90189320728424,1,Democratic,European,African or Af-Am Self Reported,Democratic & Republican,93346.62493228933,Residential,788513.0597442127,0
12359,pa,0,18.102315286440884,0,Reform,European,Likely Af-Am (Modeled),Democratic,86158.83871753249,Residential,24962.029825133213,0
12360,tx,0,30.72547327664869,1,Non-Partisan,Other,Native American,Democratic,82823.6029689427,Residential,383215.20590136386,0
12361,md,0,18.444735043463442,0,Democratic,Hispanic and Portuguese,Irish,Republican & Independent,134597.2792834209,Apartment,521608.68236940855,0
12362,ri,1,51.154918951872105,1,Democratic,European,Hispanic,Independent,82629.0142001323,Residential,1304502.401119839,0
12363,il,1,56.73597745750136,0,Republican,Other,Likely Af-Am (Modeled),Democratic,87558.60020506295,Apartment,278854.60796619,1
12364,pa,1,16.732217080927747,1,Democratic,Other,Chinese,Democratic & Independent,129155.84506769993,Apartment,202916.93971128087,0
12365,wa,1,77.11171757991607,0,Independence,European,Likely Af-Am (Modeled),Independent,69921.6394985103,Residential,377933.9846940042,1
12366,ma,0,86.80692252025396,1,Republican,European,Hispanic,Independent,60305.41353433163,Apartment,154465.0288256663,0
12367,nj,1,44.48998319324167,0,Republican,East and South Asian,German,Independent,-5764.317270573822,Unknown,905402.7303205945,0
12368,ny,1,31.794878913854628,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,156143.67023618336,Residential,195115.77960552945,1
12369,ny,1,42.81360708585763,0,Democratic,East and South Asian,English/Welsh,Democratic & Republican & Independent,256685.05955892315,Residential,272817.0586928825,0
12370,in,1,45.005106114741466,1,Non-Partisan,Other,Indian/Hindu,Independent,61491.90562087916,Residential,286654.00446278177,0
12371,in,0,57.105847973383106,1,Republican,East and South Asian,Likely Af-Am (Modeled),Democratic,267790.47340457764,Residential,235178.9955754618,1
12372,ca,1,83.98296228743828,0,Non-Partisan,Likely African-American,Hispanic,Independent,248336.7071317466,Residential,329286.2460256343,0
12373,ca,0,39.959642005578836,1,Democratic,European,French,Republican,84420.71034459682,Residential,159200.65854106017,1
12374,ri,1,31.00616634628025,1,Non-Partisan,European,Hispanic,Independent,141865.06839497093,Residential,51960.62490989302,0
12375,ma,1,28.437146061415273,1,Democratic,European,English/Welsh,Independent,7217.752751004044,Triplex,741190.2985376059,0
12376,ny,1,25.22551715074973,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,80020.53411439604,Apartment,536849.0730441916,0
12377,ca,1,17.729167031968462,1,Democratic,European,Hispanic,Democratic & Independent,91313.73899124608,Residential,160730.03496520405,0
12378,tx,0,66.79778678106223,0,Democratic,Other,Armenian,Democratic & Republican & Independent,15071.400855731048,Residential,272173.317739322,0
12379,ca,1,51.04132243340555,1,Democratic,European,English/Welsh,Democratic & Independent,57522.2834015464,Residential,204100.30695182906,0
12380,al,0,29.24453530346895,1,American Independent,European,Hispanic,Independent,127344.75778974756,Apartment,1640167.1027229195,0
12381,ga,1,92.46441767182004,0,Republican,European,Hispanic,Republican,208137.81889960702,Residential,192513.29235366522,1
12382,ga,0,56.198543581253176,1,Democratic,European,English/Welsh,Independent,164487.77037998295,Residential,99421.35818228826,0
12383,md,1,63.02044109768333,0,Republican,Likely African-American,Irish,Republican & Independent,236494.69388864658,Residential,318702.59754348,0
12384,ga,1,31.259884856484337,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican,74515.7260791343,Residential,738556.0975541108,0
12385,tx,1,27.311484370030893,0,Democratic,Hispanic and Portuguese,Persian,Independent,58912.06529111215,Residential,139002.7315501084,0
12386,ak,1,69.09652747623225,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,137757.01246290148,Condominium,362303.7497959699,0
12387,ca,0,15.764713382682686,0,Non-Partisan,European,English/Welsh,Independent,130444.19129008269,Apartment,411147.44646840764,0
12388,md,0,24.808616706930998,1,Democratic,European,Hispanic,Democratic,64914.2794060825,Apartment,356599.68688955565,0
12389,ca,0,20.273565391247754,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,235817.9927179542,Unknown,445363.1366970622,0
12390,ct,0,34.9215470136537,0,Republican,European,Dutch (Netherlands),Independent,146827.67704151262,Unknown,314333.42395019106,0
12391,tx,0,45.18156813675673,1,Democratic,Likely African-American,English/Welsh,Democratic & Independent,87660.77368637497,Residential,1225097.7730221674,0
12392,pa,0,49.04697287952974,1,Non-Partisan,European,Hispanic,Democratic,255611.2572189012,Duplex,156823.44611924328,0
12393,md,1,69.24587384888311,1,Republican,European,German,Independent,133631.8181341804,Apartment,545289.7391206742,0
12394,tn,1,58.92980329865073,1,Non-Partisan,Likely African-American,Dutch (Netherlands),Democratic,207574.50500867772,Condominium,190361.67899616135,0
12395,la,0,43.35968089124823,1,Democratic,European,German,Independent,66243.08742119286,Apartment,607796.8582639666,0
12396,in,0,76.87580249508105,1,Republican,European,Hispanic,Republican,106232.8100759542,Residential,486318.37147826445,0
12397,ca,0,63.86621091312954,1,Republican,European,English/Welsh,Democratic,87122.38676293651,Residential,290648.3738638094,0
12398,il,1,68.85917554800257,1,Democratic,Likely African-American,Hispanic,Independent,79542.28371191068,Apartment,226134.11990344134,0
12399,in,1,67.13259749850454,1,Democratic,Hispanic and Portuguese,Irish,Republican,130989.51223970145,Condominium,509139.25841615367,0
12400,ks,1,56.655515994239636,1,Democratic,Likely African-American,African or Af-Am Self Reported,Republican,249014.2843936782,Residential,807687.7224842646,0
12401,tx,0,50.44720385346129,1,Democratic,Likely African-American,Hispanic,Democratic & Independent,240427.87485534392,Unknown,50700.67147177898,0
