,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
13247,wa,1,52.980374961274,1,Democratic,East and South Asian,Hispanic,Democratic & Republican & Independent,70610.44750246321,Residential,179033.88882220053,0
13248,mi,1,52.579764127545886,1,Republican,Hispanic and Portuguese,Finnish,Independent,94563.09900007636,Residential,541724.9383261949,1
13249,oh,0,74.40701780464866,1,Republican,European,African or Af-Am Self Reported,Democratic,104904.49024422848,Apartment,204743.0689323009,0
13250,ma,1,63.8813621485391,1,Democratic,European,Irish,Republican & Independent,143139.68356682727,Residential,214476.5292923296,0
13251,ar,0,65.62045617507954,1,Democratic,European,English/Welsh,Democratic,135212.50224101578,Unknown,158757.65536525566,0
13252,ca,1,65.05645210739154,1,Democratic,East and South Asian,English/Welsh,Independent,16203.893201476534,Apartment,256574.37602967565,0
13253,ma,1,59.92340344103464,1,Democratic,European,Scots,Democratic,149784.95329622072,Unknown,358707.18272788473,0
13254,in,1,40.222361692029544,0,Democratic,European,Hispanic,Republican & Independent,120169.42148203653,Residential,820402.6157067629,0
13255,ms,1,61.75930392312145,1,Non-Partisan,Likely African-American,English/Welsh,Independent,58296.997131066244,Residential,336911.35153709,0
13256,il,1,21.413543035858183,1,Democratic,Likely African-American,Irish,Democratic,88326.03614989299,Residential,315833.5721404864,1
13257,ca,1,58.44815430585992,1,Non-Partisan,European,Ukrainian,Democratic,188468.9423806633,Duplex,327832.2880531866,0
13258,va,0,59.1089946897848,0,Republican,European,African or Af-Am Self Reported,Republican,69139.74708850936,Apartment,583629.0781400946,0
13259,tn,1,60.197074927551995,1,Non-Partisan,European,Hispanic,Democratic,59458.11890426281,Residential,369692.8139789683,1
13260,md,1,44.70065015768324,0,Democratic,Other,English/Welsh,Independent,97498.28297074614,Apartment,321035.4783612534,1
13261,tx,1,57.84924001019,1,Republican,Hispanic and Portuguese,Hawaiian,Democratic,65953.9414660163,Apartment,404210.1439240522,0
13262,ca,1,66.11898052576967,0,Democratic,European,African or Af-Am Self Reported,Democratic & Independent,250590.0120845369,Residential,795984.084256537,0
13263,ca,1,53.054060409308704,1,Republican,European,German,Republican & Independent,76608.79774411046,Residential,331926.2481731194,1
13264,mi,1,41.35570113741902,1,Republican,European,English/Welsh,Republican,75005.73089542397,Residential,225183.9538896211,1
13265,ky,0,37.12114133409653,0,Democratic,European,Norwegian,Republican,170420.26211127604,Residential,409860.9059273455,1
13266,ca,0,53.90913075576277,1,Democratic,European,Likely Af-Am (Modeled),Republican,28246.66115454523,Residential,254243.46286087265,0
13267,wi,1,61.62242066470228,0,Democratic,East and South Asian,Italian,Democratic,82595.82782481746,Apartment,332949.4447206878,0
13268,oh,1,56.993142764006095,0,American Independent,East and South Asian,English/Welsh,Democratic & Independent,82985.93394557737,Residential,237119.7621611083,0
13269,pa,1,57.863728436445676,0,Democratic,East and South Asian,Arab,Independent,26959.555688487766,Unknown,191923.53114272308,1
13270,ny,0,62.954058866360356,1,Democratic,East and South Asian,German,Republican,121856.4071148035,Apartment,81546.2119863682,0
13271,ca,1,44.93643667160575,0,Republican,European,Irish,Republican,77768.51210376114,Mobil Home,124761.05103158508,1
13272,ca,0,13.35574879512956,1,Republican,European,German,Republican & Independent,86824.93488938885,Residential,472220.495183142,1
13273,or,1,50.41114343319589,0,Democratic,European,Lithuanian,Republican & Independent,175537.9555323823,Residential,20287.764059312787,0
13274,ca,1,37.679826406063334,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,102739.10087761687,Condominium,166722.30557427678,0
13275,pa,1,52.855436531420246,1,Democratic,Hispanic and Portuguese,Russian (omitting former Soviet States),Republican,93991.64911962886,Residential,445684.90096180874,1
13276,mi,0,35.03178364034643,1,Democratic,East and South Asian,Laotian,Independent,100116.99029027612,Apartment,208208.65211066505,1
13277,ut,1,20.391161567512448,1,Republican,European,English/Welsh,Republican,55939.97397630159,Apartment,438747.76645442017,0
13278,wi,1,52.1126865941103,1,Non-Partisan,Other,German,Independent,53501.86461318837,Apartment,121697.06029097801,0
13279,ca,1,62.32688618194791,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Independent,164327.99823792602,Residential,176449.0922514573,0
13280,nv,1,50.69666432129572,1,Republican,European,Hispanic,Independent,76884.75740099963,Residential,331762.8310673981,1
13281,in,1,63.30776621579368,1,Democratic,European,English/Welsh,Democratic,93352.654978636,Residential,408707.76868509775,0
13282,ky,0,26.156860648059812,1,Non-Partisan,European,Irish,Democratic & Independent,269324.1158378924,Residential,158449.47753333562,0
13283,ny,1,20.693205110628426,1,Non-Partisan,European,Likely Af-Am (Modeled),Independent,79839.39714794974,Residential,642567.7938569395,1
13284,fl,1,22.876310777452,0,Non-Partisan,European,Hispanic,Independent,253945.51631026075,Residential,191565.63869892003,0
13285,pa,1,49.688488146367966,0,Democratic,European,French,Republican,91052.16985124507,Residential,178386.03932680393,0
13286,il,1,22.59953102684223,0,Democratic,European,English/Welsh,Republican,242252.06326095804,Apartment,609582.6990831598,0
13287,ar,0,19.144352473725306,1,Democratic,European,Hispanic,Democratic,84868.38529847482,Apartment,177132.45623426815,0
13288,ca,1,43.91987629872282,0,Democratic,East and South Asian,English/Welsh,Independent,2109.894578979676,Apartment,784540.3038015814,1
13289,nj,1,56.34601889024641,1,Democratic,East and South Asian,English/Welsh,Democratic,75174.73743037472,Apartment,379842.6955562758,0
13290,az,0,53.84053895600796,1,Non-Partisan,Likely African-American,German,Republican,92848.54903122329,Apartment,224821.29675321374,0
13291,in,1,18.983644292911304,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,231563.18425264017,Residential,373271.9571518552,0
13292,ca,0,48.93405661844694,0,Non-Partisan,European,Scots,Independent,5095.571094463856,Residential,494752.84138418664,0
13293,sc,1,55.25876176032234,1,Republican,Likely African-American,German,Democratic,255992.27223209632,Apartment,429117.9562838491,0
13294,fl,0,56.247995865174474,0,Democratic,East and South Asian,Scots,Democratic,110312.65727945279,Residential,397661.11851768446,0
13295,ny,1,57.79413393691598,0,Republican,Hispanic and Portuguese,English/Welsh,Republican,111962.78858842136,Residential,349427.41924883286,0
13296,il,0,51.13581120154147,0,Democratic,European,Hispanic,Independent,52336.51521552812,Residential,150782.12971298466,0
13297,wi,1,70.73567284974196,1,Non-Partisan,European,Dutch (Netherlands),Republican,91497.15635696762,Residential,632647.0831837795,1
13298,nj,0,51.10877770922913,1,Non-Partisan,European,English/Welsh,Democratic,168841.00533664555,Residential,345393.24623936013,0
13299,la,1,54.828759451737,1,Democratic,European,German,Independent,240457.75053873874,Unknown,130054.82072440206,0
13300,nj,0,46.04035132362515,1,Democratic,European,English/Welsh,Democratic,272033.226640297,Unknown,162566.3918359846,0
13301,fl,1,71.6659342626319,0,Republican,European,German,Republican,19835.17452061529,Apartment,142041.97463238,0
13302,fl,1,27.701851717939057,1,Democratic,European,Italian,Democratic,82414.08936968939,Residential,397820.5153101484,0
13303,ca,0,19.80526462960866,1,Democratic,European,English/Welsh,Independent,115322.79648333973,Residential,407646.8701309662,0
13304,pa,1,12.50056527475022,1,Republican,European,English/Welsh,Democratic,142370.93803474237,Unknown,309623.2127841767,0
13305,pa,1,60.900583668635406,1,Democratic,European,English/Welsh,Republican,69464.46187018868,Residential,419871.6430567119,0
13306,ca,1,63.755973601097224,1,Democratic,European,Greek,Democratic & Republican & Independent,55758.98767217688,Apartment,624439.6665711021,1
13307,ca,1,55.113512915600054,1,Democratic,European,English/Welsh,Democratic,49504.91998882393,Residential,1307367.4980848355,0
13308,ny,0,51.39275380160842,1,Republican,Hispanic and Portuguese,Swedish,Democratic & Independent,22199.080163138344,Residential,306750.7369240321,0
13309,mi,1,66.60682270354276,1,Republican,European,Italian,Independent,31540.869233464415,Residential,714388.6035946308,1
13310,wi,0,61.60832127457931,1,Democratic,Other,Polish,Democratic,105377.98319356093,Triplex,776582.7918996416,0
13311,ca,1,74.3031654116913,1,Democratic,European,French,Republican & Independent,233745.79879368932,Residential,1723824.1341870567,0
13312,fl,1,66.15389286570479,0,Republican,European,German,Democratic,19557.95136408414,Residential,200950.86679752305,0
13313,ut,0,80.89427941827847,1,Democratic,European,Hispanic,Republican,32347.150801144533,Residential,2685224.878154061,0
13314,ny,1,25.292072203544944,0,Democratic,Likely African-American,French,Democratic,100669.29921955353,Residential,580151.3003274078,0
13315,ca,1,64.48266029399645,1,Republican,European,Chinese,Independent,49512.69848777668,Apartment,229834.74942651426,0
13316,ca,1,47.361377630700154,1,Democratic,Likely African-American,Hispanic,Democratic,95557.66975289294,Residential,630713.2694590368,1
13317,ca,0,43.68233834301585,0,Non-Partisan,East and South Asian,Irish,Democratic,127894.79137536467,Residential,341947.2438044778,0
13318,nc,1,93.19912152485746,1,Republican,European,Polish,Republican,99109.54113612896,Residential,160780.6174094674,0
13319,or,1,50.90714118669617,1,Republican,European,English/Welsh,Republican & Independent,76993.11228321759,Residential,464783.4624469685,0
13320,ca,0,83.43904031730136,1,Democratic,European,African or Af-Am Self Reported,Republican,76488.67443776669,Apartment,66279.82985162507,0
13321,nj,1,52.285153941921806,1,Democratic,East and South Asian,German,Democratic,130874.63525259025,Residential,119687.96218937564,0
13322,tn,0,51.8705889814364,1,Democratic,European,Hispanic,Independent,95481.03990099611,Residential,421424.37285433663,0
13323,ny,1,21.37086674250532,1,Democratic,European,English/Welsh,Independent,74449.21793040393,Apartment,365942.3196760623,1
13324,tx,0,20.545142679955752,1,Non-Partisan,European,English/Welsh,Independent,83377.04092684966,Unknown,1177874.545839516,0
13325,oh,0,23.96059311744723,0,Democratic,Other,English/Welsh,Independent,44473.48747856835,Residential,608546.0270626666,0
13326,sc,1,60.18986979461583,0,Democratic,European,Likely Af-Am (Modeled),Independent,100999.71036980856,Triplex,565057.7947833717,0
13327,or,0,58.3392074035839,1,Democratic,European,Likely Af-Am (Modeled),Independent,114632.949459618,Residential,418038.9315089906,0
13328,in,0,29.055838631848534,1,Non-Partisan,European,German,Republican,87287.96005753404,Apartment,485276.40431704035,1
13329,ny,1,70.92044534642096,1,Non-Partisan,European,English/Welsh,Republican & Independent,107076.3363949104,Apartment,306118.3391683536,0
13330,va,1,56.32740003886976,1,Democratic,European,Irish,Republican,104717.80211058943,Apartment,399832.8768868138,1
13331,nj,0,53.053080156862414,1,Democratic,European,German,Republican,89665.47815615567,Apartment,199277.33686477237,0
13332,ga,1,59.34935155336199,0,Democratic,European,German,Independent,139628.89332967153,Apartment,68781.77571840964,0
13333,ia,1,47.64811949750499,0,Democratic,Likely African-American,Indonesian,Democratic & Independent,112664.7790678016,Triplex,222256.84427254842,0
13334,ny,1,54.717685886589706,1,Non-Partisan,European,English/Welsh,Republican & Independent,97884.20420396328,Residential,456016.0274429904,0
13335,fl,0,58.86950548247594,1,Independence,European,Irish,Independent,64821.20957662395,Duplex,128530.30369439593,0
13336,me,1,71.7350167777901,1,Republican,European,English/Welsh,Democratic & Republican,119709.79240391596,Apartment,293267.80486707,0
13337,wy,1,23.042400263075454,0,American Independent,European,Russian (omitting former Soviet States),Democratic,62789.18327122674,Residential,328176.8192218959,1
13338,ks,0,16.401068603159416,0,Republican,European,English/Welsh,Independent,91794.28315430363,Residential,822755.9694117365,1
13339,az,0,19.337997002277913,1,Republican,European,English/Welsh,Democratic,78324.54211610554,Unknown,313157.17954557977,0
13340,wv,1,51.15800538844364,1,Democratic,European,Pakistani,Independent,80803.82440231215,Condominium,175141.43748925923,1
13341,oh,1,31.796999318650634,1,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,55330.849753060196,Apartment,1340691.5379834445,0
13342,ga,1,57.87462278035247,0,Democratic,European,Scots,Independent,158840.76229055898,Residential,240328.19199288634,1
13343,pa,1,25.42969664950886,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,94416.12733400724,Residential,351453.7034111595,0
13344,co,1,37.58834289165936,1,Democratic,European,English/Welsh,Republican,60830.29688428177,Condominium,349255.55469276005,0
13345,ct,0,44.00511963442589,1,Democratic,European,Irish,Democratic & Republican & Independent,71865.70215029687,Apartment,886064.7644360396,1
13346,ca,1,46.41675383549248,1,Non-Partisan,Other,African or Af-Am Self Reported,Democratic,120003.30407349177,Residential,682814.5841834432,0
13347,tx,1,69.6119732149134,1,Republican,European,Likely Af-Am (Modeled),Republican,253603.55132696693,Triplex,242549.63150398614,0
13348,id,1,26.082685613096427,0,Non-Partisan,Likely African-American,Swedish,Republican,126493.37067071458,Residential,392866.2373869566,0
13349,ny,0,36.96707918288986,1,Republican,European,Dutch (Netherlands),Independent,136941.64119331897,Residential,248442.07225179492,1
13350,or,0,15.27635122437917,1,Non-Partisan,East and South Asian,Hawaiian,Democratic,113676.59375895622,Apartment,134474.70595038467,1
13351,ak,1,58.52425462642257,0,Democratic,European,Hispanic,Democratic,15343.349105869012,Residential,458211.845128512,1
13352,ca,0,33.298230879046514,0,Republican,European,Romanian,Independent,99976.69268575535,Residential,354401.2262714893,0
13353,oh,1,46.8101412188066,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,107075.63041157421,Apartment,337618.5417887779,1
13354,ks,0,58.142479317480934,1,Democratic,Likely African-American,Italian,Independent,60299.563495883325,Unknown,434990.32045462343,0
13355,ca,1,32.970415181092804,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Republican,74240.89167947634,Duplex,307672.4884658003,0
13356,nc,1,73.73058761127628,0,Republican,European,Russian (omitting former Soviet States),Independent,83491.41827087339,Mobil Home,122652.06085781919,0
13357,tx,1,22.051487519290905,0,Democratic,European,Polish,Republican,81787.34818584306,Residential,269804.1164148621,0
13358,mi,0,30.854898681715852,1,Republican,European,Indian/Hindu,Republican,94579.80949990182,Unknown,94313.98865170106,1
13359,ar,0,50.5826242885939,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,130548.76904731077,Residential,184659.8884205219,0
13360,va,1,74.97311800215451,1,Non-Partisan,Likely African-American,Portuguese,Independent,124413.17197382578,Apartment,167097.15858923554,0
13361,nh,0,21.0448584821285,0,Republican,European,Likely Af-Am (Modeled),Democratic & Republican,76978.67931753928,Apartment,1178990.699540206,0
