"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"12506","ct","1",92,"0","Republican","European","Democratic & Republican",52000,"Residential",184700,"1"
"12507","nc","1",78,"1","Democratic","European","Democratic",51000,"Unknown",123779,"1"
"12508","tn","0",67,"0","Non-Partisan","European","Independent",59772,"Residential",397726,"1"
"12509","ca","0",42,"1","Non-Partisan","European","Independent",107909,"Apartment",865808,"0"
"12510","ca","1",54,"1","Democratic","European","Democratic & Independent",250000,"Residential",1837485,"0"
"12511","oh","1",32,"1","Non-Partisan","European","Independent",172000,"Residential",278022,"0"
"12512","il","0",61,"1","Democratic","","Democratic",76000,"Residential",333112,"0"
"12513","ca","0",55,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",56000,"Residential",381885,"1"
"12514","fl","1",66,"1","Non-Partisan","European","Republican & Independent",47000,"Residential",223087,"0"
"12515","al","0",63,"0","Democratic","Likely African-American","Democratic",144000,"Residential",270980,"0"
"12516","va","1",51,"0","Democratic","European","Democratic",120527,"Residential",756301,"1"
"12517","ca","0",40,"0","Republican","","Republican",96000,"Apartment",777777,"0"
"12518","mn","1",37,"0","Democratic","European","Democratic",74000,"Apartment",218038,"0"
"12519","in","1",75,"0","Democratic","European","Democratic & Republican",109000,"Residential",286032,"0"
"12520","il","1",55,"1","Non-Partisan","European","Independent",134000,"Apartment",425000,"0"
"12521","ca","1",28,"0","Democratic","Hispanic and Portuguese","Democratic",30293,"Apartment",262386,"0"
"12522","tn","0",29,"0","Non-Partisan","Hispanic and Portuguese","Independent",48000,"Residential",198823,"0"
"12523","tx","1",39,"1","Republican","European","Democratic & Republican",68709,"Residential",84999,"0"
"12524","ca","0",70,"0","Republican","European","Republican & Independent",85000,"Apartment",484305,"0"
"12525","tx","1",25,"0","Democratic","Hispanic and Portuguese","Democratic",97352,"Residential",124537,"0"
"12526","ca","1",30,"1","Democratic","European","Democratic",36922,"Apartment",325000,"0"
"12527","ga","1",49,"0","Democratic","European","Democratic",191000,"Residential",408903,"0"
"12528","tx","1",49,"1","Democratic","Likely African-American","Democratic",61000,"Apartment",237499,"1"
"12529","ga","0",30,"0","Democratic","Likely African-American","Democratic",42338,"Residential",271109,"0"
"12530","ga","1",63,"1","Republican","European","Republican",143000,"Residential",214833,"0"
"12531","ky","0",62,"0","Republican","European","Democratic & Republican",116203,"Residential",626574,"1"
"12532","wv","1",65,"0","Republican","European","Republican & Independent",31000,"Mobil Home",89494,"1"
"12533","il","1",47,"1","Republican","","Republican & Independent",131000,"Residential",319397,"0"
"12534","mn","1",19,"0","Democratic","European","Democratic & Republican",250000,"Residential",531484,"1"
"12535","ny","1",56,"0","Democratic","","Democratic",73000,"Apartment",358311,"0"
"12536","ny","1",41,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",22832,"Apartment",69347,"0"
"12537","id","1",57,"1","Republican","European","Republican",193000,"Residential",492201,"0"
"12538","va","1",45,"1","Democratic","European","Democratic",104923,"Residential",347443,"0"
"12539","co","0",18,"0","Non-Partisan","Hispanic and Portuguese","Independent",113000,"Apartment",458135,"0"
"12540","tx","1",66,"0","Democratic","Hispanic and Portuguese","Democratic",43713,"Residential",122402,"0"
"12541","sc","1",23,"0","Republican","European","Republican",97367,"Residential",340430,"0"
"12542","nj","1",44,"1","Democratic","Hispanic and Portuguese","Democratic",38000,"Apartment",625000,"0"
"12543","ny","1",55,"1","Non-Partisan","European","Independent",120000,"Residential",1290123,"0"
"12544","in","1",64,"0","Republican","European","Republican",25000,"Residential",290376,"0"
"12545","ny","1",21,"1","Democratic","East and South Asian","Democratic",250000,"Apartment",991629,"0"
"12546","az","0",31,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",104254,"Apartment",493339,"0"
"12547","fl","1",60,"1","Republican","","Republican",250000,"Residential",1950000,"0"
"12548","wv","0",42,"0","Democratic","European","Democratic",62000,"Unknown",247518,"0"
"12549","va","0",74,"0","Republican","European","Republican",193000,"Residential",625000,"0"
"12550","mi","1",42,"0","Democratic","","Democratic",36000,"Residential",120256,"1"
"12551","de","1",52,"1","Republican","European","Republican & Independent",183402,"Residential",567770,"0"
"12552","mi","1",62,"1","Democratic","Likely African-American","Democratic",56000,"Apartment",119088,"0"
"12553","sc","0",23,"0","Non-Partisan","East and South Asian","Independent",45249,"Residential",214696,"0"
"12554","mn","1",48,"0","Non-Partisan","European","Independent",193000,"Residential",372641,"0"
"12555","wi","0",NA,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"12556","ar","1",57,"1","Non-Partisan","European","Republican & Independent",82000,"Residential",504003,"1"
"12557","sc","1",57,"1","Democratic","Likely African-American","Democratic",26028,"Residential",136593,"0"
"12558","il","1",37,"1","Democratic","European","Democratic",85661,"Condominium",269884,"1"
"12559","ct","1",65,"0","Democratic","European","Democratic",110000,"Residential",183648,"1"
"12560","nc","1",50,"1","Non-Partisan","East and South Asian","Democratic & Independent",94000,"Apartment",615375,"0"
"12561","la","1",52,"1","Republican","European","Republican",88178,"Residential",130033,"0"
"12562","in","1",61,"0","Non-Partisan","Likely African-American","Democratic & Independent",13157,"Apartment",121154,"0"
"12563","ca","1",45,"0","Democratic","Hispanic and Portuguese","Democratic",250000,"Residential",2879140,"0"
"12564","co","1",32,"0","Democratic","Likely African-American","Democratic",73980,"Unknown",134166,"0"
"12565","mi","0",37,"0","Democratic","European","Democratic",75669,"Residential",144335,"1"
"12566","ia","1",59,"0","Non-Partisan","European","Independent",20118,"Residential",137500,"1"
"12567","fl","1",25,"0","Republican","European","Republican & Independent",141000,"Residential",297394,"1"
"12568","ar","1",61,"0","Non-Partisan","European","Independent",57000,"Condominium",148345,"1"
"12569","mi","1",56,"1","Non-Partisan","European","Independent",34729,"Apartment",37500,"0"
"12570","tx","1",31,"1","Democratic","European","Democratic",171000,"Apartment",402805,"0"
"12571","pa","1",90,"1","Republican","European","Republican",148000,"Residential",163842,"1"
"12572","or","1",55,"0","Democratic","European","Democratic",77000,"Apartment",629560,"0"
"12573","tx","0",34,"0","Non-Partisan","Hispanic and Portuguese","Independent",90000,"Apartment",313963,"0"
"12574","oh","1",89,"0","Republican","","Republican",14000,"Residential",180461,"1"
"12575","ga","1",22,"0","Republican","Hispanic and Portuguese","Democratic & Republican",95216,"Residential",225172,"0"
"12576","md","1",29,"1","Republican","European","Republican",250000,"Residential",486399,"1"
"12577","oh","0",29,"0","Non-Partisan","European","Republican & Independent",112499,"Residential",109820,"0"
"12578","ct","1",77,"1","Republican","European","Republican",79765,"Residential",160525,"0"
"12579","wa","0",60,"1","Democratic","European","Democratic",42000,"Residential",260317,"0"
"12580","ny","1",60,"1","Conservative","European","Democratic & Republican & Independent",132000,"Residential",679254,"0"
"12581","va","1",57,"1","Democratic","Likely African-American","Democratic",77000,"Residential",460241,"1"
"12582","pa","0",32,"1","Non-Partisan","Likely African-American","Independent",50775,"Apartment",NA,"0"
"12583","mi","1",60,"0","Democratic","European","Democratic",82000,"Residential",437999,"1"
"12584","ky","1",44,"1","Democratic","European","Democratic & Republican",16313,"Unknown",87500,"0"
"12585","ok","1",19,"0","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"12586","vt","1",34,"1","Democratic","European","Democratic & Independent",201000,"Apartment",960586,"0"
"12587","pa","1",21,"0","Non-Partisan","Other","Independent",89000,"Apartment",239281,"0"
"12588","oh","0",69,"0","Democratic","Likely African-American","Democratic",71000,"Residential",231199,"0"
"12589","il","0",62,"0","Democratic","Likely African-American","Democratic",47916,"Apartment",37500,"0"
"12590","ga","1",43,"0","Republican","European","Republican",109413,"Unknown",245334,"0"
"12591","ny","1",28,"1","Democratic","Hispanic and Portuguese","Democratic",58000,"Apartment",243794,"0"
"12592","pa","0",20,"1","Democratic","European","Democratic",67000,"Apartment",185787,"0"
"12593","il","1",29,"0","Non-Partisan","Hispanic and Portuguese","Independent",37601,"Unknown",79633,"0"
"12594","ky","1",33,"1","Democratic","European","Democratic",41000,"Apartment",54999,"0"
"12595","md","1",65,"0","Democratic","Likely African-American","Democratic & Independent",56730,"Apartment",326043,"0"
"12596","ms","1",NA,"0","Non-Partisan","European","Democratic & Independent",120000,"Residential",226367,"0"
"12597","tx","1",64,"0","Democratic","European","Democratic",66000,"Apartment",162500,"0"
"12598","wa","1",49,"1","Democratic","European","Democratic & Republican",138591,"Residential",1000000,"0"
"12599","al","1",64,"1","Democratic","Likely African-American","Democratic",55085,"Unknown",147972,"0"
"12600","ny","0",59,"0","Democratic","","Democratic & Independent",141000,"Residential",767082,"0"
"12601","ca","1",32,"0","Democratic","European","Democratic & Republican",141000,"Residential",1332525,"0"
"12602","fl","1",37,"0","Republican","European","Republican",188000,"Residential",897405,"0"
"12603","in","0",29,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Republican & Independent",36666,"Apartment",188655,"0"
"12604","mi","1",36,"1","Democratic","European","Democratic",68000,"Residential",460483,"0"
"12605","ms","1",65,"0","Republican","European","Republican",111000,"Residential",226369,"1"
"12606","ca","1",80,"0","Democratic","Likely African-American","Democratic",23332,"Residential",162500,"1"
"12607","ca","1",77,"1","Democratic","Hispanic and Portuguese","Democratic",35118,"Apartment",148980,"0"
"12608","tx","1",28,"1","Non-Partisan","European","Independent",83000,"Residential",311647,"0"
"12609","de","0",29,"0","Non-Partisan","European","Republican & Independent",188000,"Apartment",203755,"0"
"12610","az","1",47,"0","Democratic","European","Democratic",52666,"Condominium",137500,"0"
"12611","pa","1",57,"0","Republican","European","Republican",36000,"Residential",87500,"0"
"12612","ca","1",28,"0","Democratic","Hispanic and Portuguese","Democratic",57000,"Apartment",264349,"0"
"12613","ar","1",27,"1","Democratic","European","Democratic & Republican",97000,"Residential",167049,"0"
"12614","az","0",32,"1","Non-Partisan","European","Independent",110000,"Residential",159473,"0"
"12615","mi","1",47,"0","Republican","European","Republican",18000,"Unknown",172684,"0"
"12616","mi","1",47,"1","Democratic","European","Democratic & Republican",68999,"Residential",127799,"1"
"12617","nc","1",66,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",91645,"Residential",59179,"0"
"12618","de","1",37,"0","Republican","European","Republican",97000,"Apartment",756478,"0"
"12619","mo","1",25,"1","Republican","European","Republican",70000,"Residential",194999,"1"
"12620","wa","0",17,"0","Republican","","Republican",142000,"Residential",628377,"0"
"12621","wa","1",64,"1","Democratic","European","Democratic",76438,"Residential",106561,"1"
"12622","ca","1",34,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",112000,"Residential",1000000,"0"
"12623","ny","1",40,"0","Libertarian","Hispanic and Portuguese","Independent",45000,"Apartment",166332,"0"
"12624","al","1",30,"1","Democratic","European","Democratic & Republican",89000,"Unknown",199680,"0"
"12625","ca","0",20,"0","American Independent","Hispanic and Portuguese","Independent",60454,"Apartment",720134,"0"
"12626","va","1",63,"0","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"12627","fl","1",31,"1","Republican","European","Republican",87131,"Residential",212080,"0"
"12628","wa","1",50,"0","Democratic","European","Democratic",90000,"Triplex",204764,"0"
"12629","md","1",79,"0","Democratic","","Democratic & Independent",44000,"Residential",102965,"1"
"12630","tn","0",20,"0","Non-Partisan","European","Independent",37000,"Unknown",212984,"0"
"12631","ga","0",43,"1","Democratic","Likely African-American","Democratic",31000,"Residential",59959,"0"
"12632","va","1",29,"1","Democratic","Likely African-American","Democratic",241000,"Residential",506486,"0"
"12633","tx","0",60,"0","Republican","European","Republican",63970,"Residential",159745,"0"
"12634","nh","1",50,"1","Non-Partisan","European","Democratic & Independent",183000,"Residential",327334,"0"
"12635","ga","1",49,"1","Non-Partisan","Hispanic and Portuguese","Republican & Independent",40000,"Residential",345576,"0"
"12636","ca","1",24,"1","Peace and Freedom","Hispanic and Portuguese","Independent",57000,"Apartment",287500,"0"
"12637","ut","1",18,"1","Republican","European","Republican",51000,"Residential",202884,"0"
"12638","tx","0",58,"1","Republican","European","Republican",71642,"Residential",138905,"0"
"12639","sc","0",33,"1","Republican","European","Republican",73000,"Residential",87500,"0"
"12640","il","1",88,"1","Democratic","","Democratic",84000,"Residential",180902,"1"
"12641","ca","1",22,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",79000,"Residential",669506,"0"
"12642","nc","1",70,"0","Republican","European","Republican",73000,"Residential",242499,"0"
"12643","mi","0",41,"1","Democratic","","Democratic & Independent",73000,"Unknown",133485,"0"
"12644","ga","1",60,"1","Republican","","Democratic & Republican",145000,"Residential",522886,"0"
"12645","al","1",44,"1","Democratic","Likely African-American","Democratic",203000,"Residential",205917,"0"
"12646","wv","0",78,"1","Non-Partisan","European","Democratic & Independent",35499,"Residential",32142,"1"
"12647","sc","1",88,"1","Republican","European","Republican",51666,"Residential",37500,"1"
"12648","mn","1",59,"0","Republican","European","Republican",64000,"Residential",328125,"0"
