"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"12240","tx","0",21,"1","Democratic","Hispanic and Portuguese","Democratic",121120,"Apartment",338495,"0"
"12241","tx","0",29,"1","Democratic","Hispanic and Portuguese","Democratic",54296,"Apartment",132812,"0"
"12242","al","1",55,"1","Democratic","European","Democratic",140000,"Residential",456401,"1"
"12243","fl","0",32,"1","Democratic","European","Democratic & Republican",93144,"Residential",176973,"0"
"12244","wa","1",64,"0","Republican","","Republican",96000,"Residential",360059,"0"
"12245","la","0",21,"1","Republican","European","Republican",118000,"Unknown",187500,"0"
"12246","fl","1",42,"1","Republican","European","Republican & Independent",74000,"Residential",356249,"0"
"12247","pa","1",81,"0","Democratic","East and South Asian","Democratic",55000,"Residential",194919,"1"
"12248","tx","1",68,"0","Republican","European","Republican",106000,"Residential",345906,"0"
"12249","va","0",26,"0","Non-Partisan","Hispanic and Portuguese","Independent",238000,"Apartment",1095637,"0"
"12250","ny","1",33,"0","Republican","European","Republican",250000,"Residential",1093586,"0"
"12251","tn","1",27,"1","Democratic","Other","Democratic",62205,"Apartment",158552,"1"
"12252","wi","1",31,"1","Republican","European","Republican",142076,"Residential",213006,"0"
"12253","ca","1",43,"0","Non-Partisan","European","Democratic & Independent",78000,"Condominium",382221,"1"
"12254","va","0",23,"1","Democratic","Likely African-American","Democratic",20277,"Apartment",218999,"0"
"12255","ny","1",56,"0","Democratic","Hispanic and Portuguese","Democratic",22000,"Apartment",223087,"0"
"12256","mi","1",77,"1","Non-Partisan","European","Independent",70937,"Residential",104166,"0"
"12257","fl","1",77,"1","Republican","European","Republican",43749,"Residential",229397,"1"
"12258","md","1",35,"0","Non-Partisan","Hispanic and Portuguese","Independent",102647,"Residential",289482,"0"
"12259","ny","0",30,"1","Non-Partisan","European","Republican & Independent",82307,"Residential",382902,"1"
"12260","tx","1",64,"0","Republican","European","Republican",64145,"Apartment",191553,"1"
"12261","ak","0",39,"1","Republican","Hispanic and Portuguese","Republican",63000,"Residential",158776,"0"
"12262","mi","0",25,"0","Democratic","European","Democratic",49000,"Apartment",219317,"0"
"12263","tx","1",20,"1","Democratic","East and South Asian","Democratic",222000,"Residential",625000,"0"
"12264","ga","1",54,"1","Republican","European","Republican",189000,"Residential",520851,"0"
"12265","oh","1",46,"0","Republican","European","Republican",250000,"Residential",625000,"0"
"12266","ct","1",43,"0","Democratic","European","Democratic",134000,"Residential",406790,"0"
"12267","wa","1",56,"0","Non-Partisan","European","Independent",208271,"Residential",696338,"0"
"12268","fl","1",47,"1","Registered Independent","European","Democratic & Independent",114000,"Apartment",166158,"0"
"12269","va","1",46,"0","Republican","European","Republican",221000,"Unknown",694975,"0"
"12270","al","1",26,"0","Democratic","Likely African-American","Democratic",98000,"Residential",265346,"0"
"12271","il","0",18,"1","Democratic","Likely African-American","Democratic & Independent",77000,"Apartment",137646,"0"
"12272","id","1",37,"0","Non-Partisan","European","Independent",192000,"Residential",397727,"0"
"12273","ri","0",29,"1","Non-Partisan","European","Independent",139000,"Residential",136400,"0"
"12274","ca","1",52,"0","Republican","European","Republican & Independent",NA,"Apartment",NA,"1"
"12275","nc","1",35,"0","Democratic","European","Democratic",223000,"Residential",476335,"0"
"12276","ca","1",71,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",120768,"Residential",773708,"1"
"12277","oh","1",58,"1","Democratic","Likely African-American","Democratic & Independent",59102,"Apartment",296185,"0"
"12278","ca","1",62,"0","Republican","European","Republican & Independent",88000,"Apartment",756578,"0"
"12279","fl","1",30,"0","Democratic","Likely African-American","Democratic",40856,"Residential",149737,"0"
"12280","ca","1",69,"1","Democratic","European","Democratic",81797,"Residential",625000,"0"
"12281","tn","1",40,"1","Non-Partisan","European","Independent",30000,"Residential",152871,"0"
"12282","tx","1",19,"0","Republican","","Republican",61000,"Apartment",181126,"0"
"12283","oh","0",37,"0","Non-Partisan","European","Independent",140000,"Residential",270411,"0"
"12284","il","1",79,"1","Republican","European","Republican",136000,"Condominium",214945,"1"
"12285","wa","0",32,"0","Republican","Hispanic and Portuguese","Republican",138000,"Residential",595832,"0"
"12286","ut","0",72,"1","Republican","Hispanic and Portuguese","Republican",57732,"Residential",219480,"1"
"12287","co","1",60,"0","Republican","European","Republican",176000,"Residential",479464,"1"
"12288","mi","1",60,"0","Republican","European","Republican",NA,"Apartment",NA,"0"
"12289","in","1",70,"1","Republican","European","Republican",250000,"Residential",539349,"0"
"12290","wa","1",72,"0","Republican","European","Republican",68709,"Residential",419260,"0"
"12291","nj","1",76,"1","Republican","East and South Asian","Republican",250000,"Triplex",899737,"0"
"12292","ks","0",67,"1","Democratic","European","Democratic & Independent",155555,"Residential",262500,"0"
"12293","pa","1",64,"1","Democratic","European","Democratic",97499,"Residential",292188,"0"
"12294","tn","1",42,"1","Democratic","Hispanic and Portuguese","Democratic",86516,"Unknown",162500,"0"
"12295","md","1",62,"1","Democratic","Likely African-American","Democratic",145929,"Residential",381404,"1"
"12296","ny","1",41,"0","Democratic","","Democratic & Republican & Independent",244000,"Residential",1377069,"0"
"12297","il","1",59,"1","Republican","European","Republican",76286,"Unknown",NA,"0"
"12298","ca","1",33,"1","Non-Partisan","European","Republican & Independent",89843,"Residential",272916,"1"
"12299","fl","1",44,"0","Democratic","Hispanic and Portuguese","Democratic",10000,"Apartment",330108,"0"
"12300","ga","0",26,"0","Republican","European","Republican",52383,"Apartment",84986,"0"
"12301","md","1",56,"1","Non-Partisan","European","Independent",108000,"Residential",353796,"0"
"12302","nc","1",73,"0","Republican","European","Republican",62000,"Residential",169566,"1"
"12303","tx","1",63,"1","Democratic","Hispanic and Portuguese","Democratic",70000,"Apartment",215539,"0"
"12304","pa","0",45,"0","Democratic","","Democratic",250000,"Residential",794443,"0"
"12305","oh","1",68,"1","Democratic","Likely African-American","Democratic",73255,"Residential",166196,"0"
"12306","fl","1",63,"0","Republican","","Republican & Independent",250000,"Residential",984282,"0"
"12307","in","0",64,"1","Democratic","European","Democratic & Republican",58255,"Residential",154005,"0"
"12308","pa","0",50,"1","Other","European","Independent",63000,"Residential",111457,"0"
"12309","ca","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",45000,"Unknown",212693,"0"
"12310","ok","1",35,"0","Democratic","","Democratic & Republican",112000,"Residential",230057,"0"
"12311","al","0",28,"0","Democratic","Likely African-American","Democratic",44749,"Unknown",103553,"0"
"12312","fl","1",52,"1","Republican","European","Republican & Independent",70000,"Apartment",173395,"0"
"12313","ms","1",NA,"1","Democratic","Likely African-American","Democratic",72000,"Residential",56297,"0"
"12314","ny","1",35,"0","Republican","European","Democratic & Republican",159000,"Apartment",700233,"0"
"12315","id","1",38,"0","Non-Partisan","East and South Asian","Democratic & Independent",214000,"Residential",610155,"0"
"12316","in","0",53,"0","Republican","European","Republican",148000,"Apartment",301393,"0"
"12317","or","1",33,"0","Non-Partisan","European","Republican & Independent",63000,"Residential",364923,"0"
"12318","ma","1",81,"1","Democratic","European","Democratic & Independent",183000,"Residential",1623416,"0"
"12319","fl","1",63,"1","Democratic","European","Democratic",92000,"Condominium",87500,"0"
"12320","pa","0",37,"0","Democratic","European","Democratic & Republican",40757,"Residential",83658,"0"
"12321","ca","1",57,"1","American Independent","European","Independent",NA,"Apartment",NA,"0"
"12322","ar","1",65,"1","Non-Partisan","European","Independent",69000,"Residential",188530,"1"
"12323","ny","0",50,"0","Republican","European","Republican & Independent",110713,"Apartment",352900,"0"
"12324","fl","1",81,"0","Republican","","Republican & Independent",60000,"Residential",224127,"1"
"12325","ks","1",67,"0","Republican","European","Republican",83392,"Residential",112853,"0"
"12326","fl","1",57,"0","Democratic","European","Democratic",8000,"Unknown",151172,"0"
"12327","il","1",29,"1","Democratic","Other","Democratic & Independent",244000,"Residential",727443,"0"
"12328","mi","1",79,"0","Republican","European","Democratic & Republican",29356,"Residential",87500,"1"
"12329","tn","1",63,"1","Republican","European","Republican",88124,"Residential",215822,"1"
"12330","ok","0",65,"0","Republican","European","Republican",30499,"Residential",79249,"0"
"12331","ca","0",28,"0","Non-Partisan","European","Independent",77231,"Apartment",308313,"0"
"12332","ca","1",29,"1","Non-Partisan","European","Independent",123706,"Residential",653845,"0"
"12333","mn","1",68,"1","Republican","","Republican",77992,"Residential",157741,"1"
"12334","ia","0",NA,"1","Democratic","European","Democratic",38000,"Apartment",153653,"0"
"12335","mi","1",55,"1","Republican","European","Republican",149000,"Condominium",336718,"0"
"12336","tx","1",54,"0","Democratic","European","Democratic",63000,"Residential",573033,"1"
"12337","wa","1",87,"1","Democratic","European","Democratic",114743,"Apartment",153078,"0"
"12338","oh","1",52,"1","Republican","European","Republican & Independent",38499,"Residential",78332,"1"
"12339","tx","0",67,"0","Democratic","European","Democratic",80207,"Residential",94285,"0"
"12340","oh","1",50,"0","Republican","European","Democratic & Republican",62000,"Residential",116378,"0"
"12341","va","1",59,"1","Democratic","European","Democratic",42000,"Apartment",226086,"0"
"12342","pa","0",59,"0","Non-Partisan","European","Republican & Independent",65683,"Residential",87500,"0"
"12343","ky","1",23,"1","Republican","European","Republican & Independent",38000,"Residential",88557,"1"
"12344","mi","1",78,"0","Democratic","European","Democratic",114000,"Residential",471467,"0"
"12345","mi","1",75,"0","Democratic","European","Democratic",12218,"Residential",87500,"1"
"12346","ca","1",52,"1","Democratic","European","Democratic",65809,"Residential",547147,"0"
"12347","oh","0",55,"1","Democratic","Likely African-American","Democratic & Independent",51000,"Residential",89864,"0"
"12348","fl","1",30,"1","Democratic","Likely African-American","Democratic",62000,"Residential",94999,"0"
"12349","fl","0",57,"1","Republican","Hispanic and Portuguese","Republican",8000,"Unknown",62500,"0"
"12350","ca","0",52,"1","Republican","European","Republican",72749,"Apartment",625000,"1"
"12351","tx","1",61,"0","Non-Partisan","European","Independent",199721,"Residential",856249,"1"
"12352","ma","1",63,"0","Democratic","","Democratic",129000,"Residential",661640,"1"
"12353","ny","1",78,"1","Democratic","Likely African-American","Democratic",17000,"Triplex",193237,"1"
"12354","nc","1",28,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",25000,"Apartment",214936,"0"
"12355","mo","1",19,"1","Democratic","European","Democratic",141000,"Residential",312263,"0"
"12356","ny","0",69,"0","Non-Partisan","European","Independent",65832,"Apartment",425000,"0"
"12357","co","1",26,"0","Non-Partisan","European","Independent",173000,"Residential",875000,"0"
"12358","oh","1",49,"1","Republican","European","Republican",171000,"Residential",754201,"1"
"12359","tx","1",63,"1","Republican","European","Republican",73199,"Residential",226740,"0"
"12360","mi","1",54,"1","Democratic","European","Democratic",78430,"Residential",128388,"1"
"12361","ky","1",49,"1","Republican","European","Republican",115450,"Residential",131026,"0"
"12362","pa","1",70,"1","Democratic","","Democratic",111000,"Apartment",268222,"0"
"12363","nc","1",59,"0","Republican","European","Republican",31279,"Unknown",199478,"0"
"12364","ca","1",69,"1","Non-Partisan","European","Independent",194000,"Residential",713810,"0"
"12365","il","1",69,"1","Democratic","European","Democratic & Independent",50000,"Residential",140383,"1"
"12366","me","1",40,"0","Non-Partisan","","Independent",58161,"Unknown",200819,"0"
"12367","pa","1",29,"1","Republican","European","Republican",114827,"Residential",295547,"0"
"12368","va","0",64,"0","Democratic","Likely African-American","Democratic",96651,"Residential",113101,"0"
"12369","pa","1",66,"0","Republican","European","Republican",132000,"Residential",246306,"0"
"12370","sd","0",50,"0","Republican","European","Democratic & Republican",53000,"Residential",325000,"0"
"12371","wi","0",27,"1","Democratic","European","Democratic",60000,"Apartment",118928,"0"
"12372","tn","1",26,"1","Non-Partisan","European","Independent",113000,"Residential",214542,"0"
"12373","fl","0",46,"1","Democratic","European","Democratic & Independent",100090,"Residential",142707,"0"
"12374","ny","1",56,"0","Democratic","Likely African-American","Democratic",71035,"Apartment",147338,"0"
"12375","mt","1",72,"1","Democratic","European","Democratic",10000,"Residential",31331,"1"
"12376","co","1",29,"0","Democratic","European","Democratic & Republican & Independent",137871,"Unknown",586936,"0"
"12377","il","1",72,"1","Republican","European","Republican",86000,"Residential",306647,"1"
"12378","tx","1",64,"0","Democratic","Hispanic and Portuguese","Democratic",47410,"Residential",137722,"1"
"12379","or","1",74,"1","Libertarian","European","Independent",37000,"Residential",157726,"1"
"12380","tx","0",56,"0","Non-Partisan","Hispanic and Portuguese","Independent",50293,"Apartment",62500,"0"
"12381","va","0",60,"1","Republican","","Democratic & Republican",133000,"Residential",NA,"0"
"12382","or","1",52,"0","Republican","European","Republican",131000,"Residential",1015580,"0"
