"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"11449","oh","0",37,"0","Democratic","European","Democratic & Republican",24000,"Residential",100655,"0"
"11450","ny","0",55,"1","Non-Partisan","Hispanic and Portuguese","Independent",74000,"Apartment",234911,"0"
"11451","nj","0",54,"1","Republican","European","Republican",79267,"Residential",395089,"0"
"11452","fl","1",63,"0","Republican","","Republican",124000,"Residential",411540,"0"
"11453","pa","1",66,"0","Republican","European","Republican",91000,"Residential",159876,"1"
"11454","mi","1",80,"0","Republican","European","Republican",11000,"Residential",137500,"0"
"11455","ca","0",22,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",182000,"Apartment",1000453,"0"
"11456","fl","1",75,"0","Non-Partisan","European","Democratic & Independent",62129,"Condominium",250409,"1"
"11457","az","0",27,"1","Non-Partisan","European","Republican & Independent",250000,"Residential",1509319,"1"
"11458","il","0",53,"1","Democratic","European","Democratic",49000,"Apartment",194556,"0"
"11459","ca","1",64,"1","Non-Partisan","Hispanic and Portuguese","Independent",82575,"Residential",382327,"0"
"11460","nj","1",87,"0","Republican","European","Republican",193099,"Residential",448570,"0"
"11461","ks","1",28,"0","Republican","","Republican & Independent",102000,"Residential",378956,"0"
"11462","tx","1",60,"1","Republican","European","Republican",47000,"Unknown",187819,"0"
"11463","ga","0",69,"1","Republican","European","Republican",65000,"Residential",97812,"0"
"11464","il","1",59,"0","Republican","European","Republican",89000,"Apartment",139390,"1"
"11465","tx","1",20,"1","Republican","European","Republican",141000,"Residential",259961,"0"
"11466","ca","1",23,"0","Democratic","Hispanic and Portuguese","Democratic",65713,"Residential",543750,"0"
"11467","ia","1",78,"1","Republican","","Republican",NA,"Unknown",NA,"0"
"11468","ca","0",69,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",73000,"Residential",666907,"0"
"11469","ny","1",64,"1","Republican","Hispanic and Portuguese","Republican",58157,"Residential",299418,"0"
"11470","ny","0",32,"1","Democratic","European","Democratic & Republican",76862,"Residential",290580,"0"
"11471","oh","1",26,"1","Non-Partisan","European","Democratic & Independent",64530,"Residential",76832,"1"
"11472","fl","1",36,"1","Democratic","Hispanic and Portuguese","Democratic",40719,"Triplex",177499,"0"
"11473","tn","1",44,"1","Republican","European","Republican",70990,"Unknown",181480,"0"
"11474","tx","1",59,"1","Democratic","Likely African-American","Democratic",74000,"Residential",201350,"0"
"11475","ny","1",62,"1","Republican","European","Republican & Independent",62000,"Residential",346720,"1"
"11476","va","0",29,"0","Non-Partisan","European","Independent",122000,"Residential",267659,"0"
"11477","vt","1",32,"1","Non-Partisan","European","Republican & Independent",44000,"Residential",240356,"0"
"11478","nh","1",NA,"1","Non-Partisan","European","Republican & Independent",199000,"Residential",492104,"0"
"11479","tx","0",54,"0","Non-Partisan","European","Independent",176000,"Residential",212500,"0"
"11480","fl","1",54,"1","Registered Independent","European","Independent",66999,"Apartment",161206,"0"
"11481","al","1",22,"1","Democratic","Likely African-American","Democratic",31000,"Apartment",138280,"0"
"11482","fl","0",42,"0","Republican","European","Republican",172000,"Residential",300073,"0"
"11483","mi","0",57,"0","Democratic","European","Democratic",14000,"Residential",287500,"0"
"11484","ny","1",32,"1","Democratic","Other","Democratic",90141,"Apartment",573750,"0"
"11485","ny","0",67,"1","Republican","European","Republican",95000,"Residential",214209,"1"
"11486","ca","1",46,"0","Green","European","Independent",36000,"Residential",328069,"0"
"11487","fl","1",69,"1","Democratic","Hispanic and Portuguese","Democratic",33000,"Apartment",183878,"0"
"11488","ny","1",23,"0","Working Family Party","European","Independent",98000,"Apartment",373014,"0"
"11489","fl","1",61,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",180000,"Residential",1038143,"1"
"11490","ia","0",29,"1","Non-Partisan","European","Independent",47749,"Residential",375000,"0"
"11491","mi","1",62,"0","Democratic","European","Democratic",11000,"Residential",143999,"1"
"11492","fl","1",28,"0","Republican","European","Democratic & Republican",97983,"Residential",570594,"0"
"11493","fl","0",38,"1","Democratic","Likely African-American","Democratic",18000,"Apartment",77856,"0"
"11494","la","1",23,"0","Non-Partisan","European","Republican & Independent",220651,"Residential",519886,"0"
"11495","ma","1",84,"1","Democratic","Hispanic and Portuguese","Democratic",118000,"Duplex",350730,"0"
"11496","nj","1",NA,"1","Non-Partisan","European","Independent",46457,"Apartment",413684,"0"
"11497","oh","1",26,"1","Republican","European","Democratic & Republican",85178,"Duplex",434588,"0"
"11498","fl","1",72,"1","Democratic","Likely African-American","Democratic",66000,"Residential",248197,"0"
"11499","wa","1",26,"1","Democratic","European","Democratic",80000,"Residential",551568,"0"
"11500","nc","0",59,"1","Democratic","East and South Asian","Democratic",89736,"Apartment",310659,"0"
"11501","in","0",72,"0","Non-Partisan","","Independent",NA,"Apartment",92743,"0"
"11502","ma","1",45,"1","Republican","European","Republican & Independent",250000,"Residential",1872579,"0"
"11503","il","0",51,"1","Democratic","Likely African-American","Democratic",43570,"Apartment",99629,"0"
"11504","fl","1",65,"0","Non-Partisan","Other","Democratic & Independent",85730,"Residential",390126,"0"
"11505","dc","1",76,"0","Republican","European","Democratic & Republican",240000,"Residential",1228919,"1"
"11506","mi","1",61,"0","Democratic","European","Democratic",21000,"Residential",179719,"0"
"11507","tx","1",50,"0","Democratic","","Democratic",136000,"Duplex",373537,"0"
"11508","wi","0",NA,"0","Democratic","European","Democratic",28280,"Residential",263888,"0"
"11509","mo","0",29,"0","Democratic","European","Democratic",238000,"Residential",366513,"0"
"11510","ca","0",47,"1","Democratic","Hispanic and Portuguese","Democratic",95114,"Residential",287500,"0"
"11511","mn","1",28,"0","Republican","European","Republican",85000,"Unknown",759999,"0"
"11512","ga","1",75,"1","Democratic","Likely African-American","Democratic",59511,"Residential",187499,"0"
"11513","mo","0",32,"0","Democratic","Likely African-American","Democratic",204000,"Apartment",219230,"0"
"11514","in","1",54,"1","Democratic","European","Democratic",62000,"Residential",146614,"1"
"11515","ny","0",61,"1","Democratic","Likely African-American","Democratic",31000,"Apartment",187500,"1"
"11516","al","1",24,"1","Republican","Other","Republican",81712,"Residential",210737,"0"
"11517","ma","1",28,"1","Non-Partisan","","Independent",185000,"Unknown",201350,"0"
"11518","ut","1",58,"1","Republican","European","Republican",115000,"Residential",871055,"1"
"11519","ok","0",44,"1","Non-Partisan","Hispanic and Portuguese","Independent",85360,"Unknown",79582,"0"
"11520","il","0",25,"0","Non-Partisan","European","Independent",37000,"Apartment",197585,"0"
"11521","ca","1",61,"0","Democratic","Other","Democratic",250000,"Residential",1521690,"0"
"11522","id","1",61,"0","Republican","","Republican",65727,"Apartment",202193,"0"
"11523","fl","1",46,"1","Republican","European","Republican",102000,"Condominium",425968,"0"
"11524","wa","1",59,"0","Democratic","European","Democratic",51249,"Residential",538042,"0"
"11525","fl","1",48,"0","Democratic","Likely African-American","Democratic",60207,"Apartment",108107,"0"
"11526","tn","1",57,"1","Non-Partisan","European","Democratic & Independent",72631,"Residential",148570,"1"
"11527","oh","1",71,"1","Democratic","Other","Democratic & Independent",125445,"Residential",396595,"0"
"11528","nj","1",69,"0","Non-Partisan","European","Democratic & Independent",86000,"Triplex",449999,"0"
"11529","wv","0",25,"1","Democratic","European","Democratic",28000,"Residential",63583,"0"
"11530","ky","1",80,"0","Democratic","European","Democratic & Independent",152000,"Residential",152334,"0"
"11531","or","0",19,"0","Registered Independent","Hispanic and Portuguese","Independent",31000,"Apartment",187488,"0"
"11532","in","1",28,"1","Republican","European","Republican",NA,"Unknown",NA,"0"
"11533","az","1",47,"1","Democratic","","Democratic & Republican",110000,"Residential",195259,"1"
"11534","ca","1",51,"0","Democratic","Hispanic and Portuguese","Democratic",51219,"Unknown",274292,"0"
"11535","ms","1",68,"1","Democratic","Likely African-American","Democratic",8000,"Residential",79382,"0"
"11536","tx","1",32,"1","Republican","European","Republican",95000,"Residential",287500,"0"
"11537","ms","1",37,"1","Democratic","Other","Democratic & Independent",140000,"Unknown",192831,"0"
"11538","tx","1",37,"1","Democratic","Hispanic and Portuguese","Democratic",56000,"Residential",149456,"0"
"11539","tx","1",49,"0","Republican","European","Republican",132000,"Residential",363051,"1"
"11540","fl","1",65,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",30287,"Residential",230120,"0"
"11541","ca","1",73,"0","Democratic","Likely African-American","Democratic",108524,"Apartment",345282,"1"
"11542","ny","0",35,"0","Non-Partisan","European","Independent",42000,"Apartment",103480,"0"
"11543","vt","1",25,"1","Non-Partisan","European","Independent",73000,"Apartment",228312,"0"
"11544","ms","0",NA,"0","Non-Partisan","European","Independent",38999,"Apartment",171969,"0"
"11545","ks","0",45,"0","Non-Partisan","European","Republican & Independent",113314,"Residential",62500,"0"
"11546","mi","1",83,"1","Republican","European","Republican",44000,"Residential",134721,"1"
"11547","pa","1",21,"0","Republican","European","Democratic & Republican",46249,"Residential",74100,"0"
"11548","nh","1",52,"1","Non-Partisan","European","Independent",44938,"Apartment",60795,"1"
"11549","ks","1",22,"1","Republican","European","Republican",92547,"Residential",216932,"0"
"11550","la","1",34,"0","Republican","European","Republican",128794,"Residential",146999,"0"
"11551","nc","1",28,"1","Non-Partisan","European","Independent",53888,"Residential",247499,"0"
"11552","fl","0",67,"0","Democratic","European","Democratic",194000,"Unknown",278800,"0"
"11553","mi","0",73,"0","Democratic","Likely African-American","Democratic",7000,"Residential",72309,"0"
"11554","ga","0",23,"1","Democratic","Hispanic and Portuguese","Democratic",119917,"Unknown",279871,"0"
"11555","ut","1",63,"0","Non-Partisan","European","Republican & Independent",28000,"Unknown",392906,"0"
"11556","la","1",70,"1","Democratic","","Democratic",88000,"Residential",161110,"1"
"11557","az","0",37,"1","Democratic","European","Democratic & Independent",48000,"Residential",401273,"0"
"11558","fl","0",48,"0","Democratic","Likely African-American","Democratic & Republican & Independent",196000,"Residential",324152,"0"
"11559","oh","1",63,"1","Non-Partisan","European","Democratic & Republican & Independent",65338,"Residential",98497,"0"
"11560","ia","1",43,"1","Non-Partisan","","Independent",94317,"Residential",236446,"0"
"11561","in","1",57,"0","Democratic","Likely African-American","Democratic",38970,"Residential",145394,"0"
"11562","il","0",22,"1","Non-Partisan","","Independent",99000,"Apartment",212500,"0"
"11563","oh","1",32,"0","Republican","European","Republican",40000,"Residential",184210,"0"
"11564","ca","1",38,"1","Republican","European","Republican",140000,"Residential",1000000,"0"
"11565","tx","1",64,"0","Republican","East and South Asian","Republican",81097,"Residential",194359,"1"
"11566","tx","1",65,"1","Democratic","Hispanic and Portuguese","Democratic",64530,"Unknown",129989,"0"
"11567","tn","1",39,"0","Democratic","Likely African-American","Democratic",98000,"Residential",168477,"0"
"11568","nc","0",48,"1","Non-Partisan","European","Democratic & Independent",122000,"Residential",297499,"0"
"11569","nh","1",53,"1","Democratic","European","Democratic",132499,"Residential",217072,"0"
"11570","ny","1",38,"0","Democratic","East and South Asian","Democratic & Independent",246000,"Residential",1420650,"0"
"11571","oh","0",57,"0","Democratic","Other","Democratic",42000,"Duplex",203907,"0"
"11572","co","1",67,"1","Republican","European","Republican",203000,"Residential",338457,"0"
"11573","nj","1",89,"1","Republican","European","Republican",69374,"Residential",551109,"1"
"11574","mi","1",19,"0","Democratic","European","Democratic",93000,"Apartment",114153,"0"
"11575","ga","1",54,"1","Non-Partisan","European","Independent",51418,"Apartment",199610,"0"
"11576","fl","1",27,"0","Non-Partisan","European","Democratic & Independent",123000,"Apartment",237500,"0"
"11577","il","0",24,"0","Non-Partisan","European","Republican & Independent",190000,"Residential",194021,"0"
"11578","mn","1",91,"1","Republican","European","Republican",250000,"Residential",1255117,"0"
"11579","nc","1",28,"1","Democratic","Likely African-American","Democratic & Independent",78976,"Apartment",172472,"0"
"11580","or","1",42,"1","Democratic","Likely African-American","Democratic",20000,"Residential",173749,"1"
"11581","ny","1",66,"1","Non-Partisan","European","Republican & Independent",132000,"Residential",257887,"0"
"11582","wi","1",67,"1","Republican","European","Republican",28000,"Residential",75925,"1"
"11583","in","1",38,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",73255,"Residential",125361,"1"
"11584","la","1",30,"0","Democratic","Likely African-American","Democratic & Independent",121000,"Residential",112500,"0"
"11585","tx","0",41,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"11586","tn","1",92,"1","Republican","European","Republican",100000,"Residential",216128,"0"
"11587","ma","1",19,"1","Democratic","European","Democratic",250000,"Residential",3719078,"0"
"11588","de","0",35,"1","Republican","European","Republican",167925,"Apartment",229167,"0"
"11589","nc","1",63,"1","Republican","European","Republican",41457,"Residential",87500,"1"
"11590","ny","1",60,"0","Democratic","Likely African-American","Democratic",78000,"Apartment",288668,"0"
