"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"12584","ok","1",62,"0","Democratic","European","Democratic",56587,"Unknown",138124,"1"
"12585","nm","0",37,"1","Republican","European","Republican",153000,"Apartment",285837,"0"
"12586","nc","1",65,"0","Democratic","European","Democratic",171000,"Residential",596792,"1"
"12587","va","0",70,"0","Democratic","European","Democratic",60000,"Residential",462466,"0"
"12588","il","0",30,"0","Democratic","European","Democratic & Independent",46543,"Residential",183189,"0"
"12589","la","1",76,"0","Republican","European","Republican",250000,"Residential",427678,"0"
"12590","tx","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",9000,"Apartment",50069,"0"
"12591","tx","1",45,"0","Democratic","East and South Asian","Democratic",119000,"Residential",268509,"0"
"12592","mt","1",31,"1","Non-Partisan","European","Independent",84908,"Residential",108945,"0"
"12593","oh","1",28,"1","Non-Partisan","","Independent",90000,"Apartment",345759,"0"
"12594","nc","1",55,"1","Republican","East and South Asian","Republican",71437,"Residential",280768,"0"
"12595","ar","1",71,"0","Non-Partisan","European","Independent",41000,"Apartment",270832,"0"
"12596","nc","0",20,"0","Non-Partisan","European","Independent",109000,"Residential",269530,"0"
"12597","ca","0",18,"0","Non-Partisan","East and South Asian","Republican & Independent",310661,"Residential",2707617,"0"
"12598","ut","1",61,"1","Republican","European","Republican",86805,"Residential",349814,"0"
"12599","wi","1",NA,"0","Republican","European","Republican",96000,"Residential",245774,"0"
"12600","va","1",20,"1","Democratic","Hispanic and Portuguese","Democratic",195000,"Condominium",674821,"0"
"12601","fl","0",55,"1","Democratic","Hispanic and Portuguese","Democratic",151000,"Apartment",419667,"0"
"12602","ar","1",56,"1","Non-Partisan","Likely African-American","Independent",122332,"Residential",149545,"0"
"12603","pa","1",36,"1","Republican","European","Republican & Independent",71960,"Residential",85493,"0"
"12604","mi","1",45,"1","Democratic","European","Democratic",90548,"Residential",147704,"0"
"12605","mo","0",19,"0","Democratic","European","Democratic",40657,"Residential",137500,"0"
"12606","fl","1",20,"1","Non-Partisan","East and South Asian","Independent",87000,"Unknown",290699,"0"
"12607","ca","0",69,"0","Democratic","Hispanic and Portuguese","Democratic",9000,"Unknown",181570,"0"
"12608","ny","1",64,"1","Democratic","East and South Asian","Democratic",59000,"Apartment",269791,"0"
"12609","in","0",19,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"12610","nc","1",61,"1","Republican","European","Democratic & Republican & Independent",118000,"Residential",278200,"1"
"12611","ca","0",33,"0","Democratic","East and South Asian","Democratic",70000,"Unknown",250360,"0"
"12612","ms","1",71,"1","Non-Partisan","European","Independent",139023,"Residential",203351,"1"
"12613","nj","1",54,"1","Non-Partisan","East and South Asian","Independent",61000,"Unknown",625000,"0"
"12614","ny","1",69,"0","Democratic","","Democratic",62000,"Residential",112500,"0"
"12615","ks","1",81,"1","Republican","European","Republican",34428,"Residential",132255,"1"
"12616","fl","1",48,"1","Non-Partisan","European","Independent",45000,"Residential",159209,"0"
"12617","ny","0",32,"0","Non-Partisan","European","Republican & Independent",78124,"Residential",608032,"0"
"12618","al","1",47,"1","Republican","European","Republican",31279,"Residential",67892,"0"
"12619","nc","1",64,"0","Republican","European","Republican",27000,"Apartment",479680,"0"
"12620","wa","1",68,"1","Democratic","European","Democratic & Republican",88000,"Residential",483332,"0"
"12621","md","0",41,"0","Democratic","Likely African-American","Democratic",250000,"Residential",596837,"0"
"12622","ny","0",76,"0","Democratic","Hispanic and Portuguese","Democratic",56817,"Apartment",96902,"0"
"12623","mi","1",45,"0","Democratic","Likely African-American","Democratic",43000,"Unknown",36301,"0"
"12624","fl","1",73,"0","Republican","Hispanic and Portuguese","Republican",60000,"Unknown",88332,"0"
"12625","pa","1",64,"1","Republican","Other","Republican & Independent",93485,"Residential",384090,"0"
"12626","ny","1",91,"0","Republican","European","Republican",45594,"Residential",251618,"1"
"12627","in","1",77,"1","Republican","European","Republican",74000,"Residential",137500,"1"
"12628","ma","1",71,"1","Republican","Likely African-American","Republican",39749,"Triplex",871055,"0"
"12629","fl","1",81,"1","Democratic","European","Democratic & Republican",57000,"Residential",184238,"0"
"12630","ca","1",44,"1","Democratic","Hispanic and Portuguese","Democratic",62000,"Residential",634673,"0"
"12631","ma","1",41,"0","Democratic","European","Democratic & Independent",94337,"Residential",704535,"0"
"12632","or","1",40,"0","Democratic","European","Democratic",29923,"Apartment",137500,"0"
"12633","ny","0",41,"1","Democratic","Hispanic and Portuguese","Democratic",71952,"Triplex",224999,"0"
"12634","tx","1",28,"0","Republican","European","Republican",196000,"Residential",305555,"0"
"12635","id","1",61,"0","Republican","European","Republican",120051,"Residential",379634,"0"
"12636","tx","1",27,"0","Democratic","European","Democratic",109538,"Residential",194283,"0"
"12637","ny","1",20,"0","Democratic","European","Democratic & Independent",157000,"Apartment",535631,"0"
"12638","fl","1",48,"1","Non-Partisan","European","Independent",54117,"Apartment",375000,"0"
"12639","az","0",30,"1","Non-Partisan","Hispanic and Portuguese","Independent",15000,"Residential",180356,"0"
"12640","nm","1",29,"0","Republican","European","Republican",NA,"Apartment",NA,"0"
"12641","nj","1",44,"0","Democratic","European","Democratic & Independent",250000,"Residential",1000000,"1"
"12642","ia","1",73,"0","Democratic","European","Democratic",54422,"Residential",275423,"1"
"12643","oh","1",68,"0","Republican","European","Republican",88000,"Residential",137500,"1"
"12644","in","1",64,"1","Republican","European","Republican",47000,"Residential",86175,"0"
"12645","il","0",44,"1","Republican","European","Republican",52000,"Apartment",263151,"1"
"12646","or","1",66,"1","Libertarian","European","Independent",92000,"Apartment",310404,"0"
"12647","ca","1",87,"1","Republican","European","Democratic & Republican",34000,"Residential",615624,"1"
"12648","il","0",19,"1","Non-Partisan","European","Independent",71188,"Triplex",305307,"0"
"12649","nj","1",40,"0","Democratic","Likely African-American","Democratic",65000,"Apartment",247499,"0"
"12650","mn","1",36,"1","Democratic","Likely African-American","Democratic",104000,"Residential",115178,"0"
"12651","nm","1",79,"1","Republican","European","Republican",67205,"Residential",159569,"1"
"12652","nh","1",46,"1","Democratic","European","Democratic",27000,"Apartment",104166,"0"
"12653","nj","1",75,"0","Republican","Likely African-American","Republican",33000,"Residential",192634,"0"
"12654","ia","1",34,"0","Democratic","European","Democratic & Independent",59673,"Apartment",144827,"0"
"12655","in","1",46,"0","Democratic","European","Democratic & Republican",146000,"Residential",264936,"1"
"12656","oh","1",68,"1","Republican","European","Republican",83000,"Residential",119443,"0"
"12657","mo","0",19,"0","Non-Partisan","European","Independent",95000,"Residential",123749,"0"
"12658","ny","0",53,"1","Non-Partisan","European","Independent",85361,"Apartment",187500,"0"
"12659","ca","1",49,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",77725,"Apartment",446399,"0"
"12660","md","1",27,"0","Democratic","","Democratic",250000,"Residential",435128,"0"
"12661","ga","1",29,"1","Non-Partisan","European","Democratic & Independent",250000,"Residential",686446,"0"
"12662","ca","0",26,"0","Republican","Hispanic and Portuguese","Republican",68000,"Apartment",284051,"0"
"12663","ca","1",59,"0","Democratic","Hispanic and Portuguese","Democratic",71000,"Residential",562499,"1"
"12664","mo","1",38,"0","Non-Partisan","European","Independent",57000,"Apartment",285384,"0"
"12665","ca","1",43,"0","Democratic","European","Democratic & Independent",165000,"Unknown",392195,"0"
"12666","ma","0",21,"0","Non-Partisan","European","Independent",92714,"Apartment",474323,"0"
"12667","nj","1",34,"0","Non-Partisan","European","Republican & Independent",182000,"Unknown",582627,"0"
"12668","or","1",21,"0","Democratic","European","Democratic & Independent",250000,"Unknown",667879,"0"
"12669","ny","0",30,"1","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"12670","ar","1",41,"1","Non-Partisan","European","Independent",105000,"Triplex",216332,"0"
"12671","tn","1",70,"1","Non-Partisan","Likely African-American","Independent",93000,"Residential",112225,"0"
"12672","sc","1",59,"0","Non-Partisan","European","Independent",45000,"Apartment",160869,"0"
"12673","il","1",32,"1","Republican","","Republican",87000,"Unknown",34905,"1"
"12674","ky","0",32,"1","Democratic","East and South Asian","Democratic",115000,"Residential",162500,"0"
"12675","ca","1",38,"1","Non-Partisan","","Independent",193000,"Residential",825585,"0"
"12676","ga","0",21,"1","Democratic","European","Democratic & Republican",250000,"Residential",860305,"0"
"12677","fl","1",26,"0","Registered Independent","European","Independent",89299,"Apartment",NA,"0"
"12678","wa","1",43,"1","Non-Partisan","European","Independent",112000,"Apartment",492940,"0"
"12679","ca","1",36,"1","Democratic","Hispanic and Portuguese","Democratic",118124,"Residential",595237,"0"
"12680","nm","1",41,"1","Democratic","Hispanic and Portuguese","Democratic",25000,"Residential",156287,"0"
"12681","ut","0",36,"1","Republican","European","Republican & Independent",44749,"Apartment",191583,"0"
"12682","mn","1",64,"1","Republican","European","Republican",NA,"Unknown",77499,"0"
"12683","nh","1",59,"0","Republican","European","Republican",250000,"Apartment",462968,"0"
"12684","nm","0",35,"0","Democratic","Hispanic and Portuguese","Democratic",34499,"Apartment",206525,"1"
"12685","ny","1",61,"1","Republican","European","Republican",41405,"Residential",398677,"1"
"12686","tn","1",72,"1","Democratic","East and South Asian","Democratic & Independent",68995,"Residential",340997,"0"
"12687","ky","0",33,"1","Republican","European","Democratic & Republican",61000,"Unknown",225829,"0"
"12688","ny","1",92,"0","Democratic","Likely African-American","Democratic",48577,"Residential",378813,"0"
"12689","nv","0",24,"0","Non-Partisan","Hispanic and Portuguese","Independent",48000,"Apartment",137499,"0"
"12690","sc","0",67,"1","Non-Partisan","Likely African-American","Independent",22726,"Residential",123752,"0"
"12691","wi","0",NA,"1","Non-Partisan","European","Independent",38000,"Unknown",44705,"0"
"12692","co","1",38,"0","Democratic","Hispanic and Portuguese","Democratic",214000,"Unknown",446363,"0"
"12693","ia","0",48,"0","Republican","European","Republican",37000,"Residential",56412,"0"
"12694","ca","1",27,"1","Non-Partisan","","Republican & Independent",77000,"Apartment",216806,"0"
"12695","sc","1",57,"0","Republican","European","Republican",94939,"Residential",718033,"1"
"12696","ny","0",73,"0","Democratic","Likely African-American","Democratic",61000,"Duplex",460541,"1"
"12697","il","0",21,"0","Non-Partisan","European","Independent",74000,"Residential",280101,"1"
"12698","mo","0",46,"1","Non-Partisan","European","Independent",148000,"Unknown",241723,"1"
"12699","la","1",36,"0","Non-Partisan","Likely African-American","Independent",53000,"Residential",187500,"0"
"12700","ca","1",84,"1","Republican","European","Republican",64452,"Residential",374999,"1"
"12701","wv","0",58,"0","Non-Partisan","European","Independent",41000,"Residential",107544,"1"
"12702","va","1",45,"1","Republican","","Republican",71000,"Residential",242668,"1"
"12703","ny","0",52,"1","Democratic","Hispanic and Portuguese","Democratic",58845,"Triplex",258522,"0"
"12704","ga","0",72,"1","Democratic","Likely African-American","Democratic",6000,"Residential",37500,"0"
"12705","ca","0",18,"0","Peace and Freedom","Hispanic and Portuguese","Independent",77000,"Unknown",512499,"0"
"12706","mn","1",26,"1","Non-Partisan","Other","Democratic & Independent",107000,"Apartment",125743,"0"
"12707","ky","0",47,"1","Democratic","European","Democratic",19000,"Residential",96922,"0"
"12708","il","1",22,"1","Non-Partisan","Likely African-American","Independent",45000,"Apartment",80499,"1"
"12709","ia","1",37,"1","Libertarian","European","Independent",NA,"Unknown",NA,"0"
"12710","sc","1",62,"0","Democratic","European","Democratic",48451,"Unknown",198855,"0"
"12711","co","0",22,"0","Non-Partisan","East and South Asian","Democratic & Independent",206000,"Residential",579786,"0"
"12712","fl","1",58,"1","Democratic","European","Democratic",34000,"Condominium",207860,"0"
"12713","co","1",32,"0","Non-Partisan","European","Independent",58000,"Apartment",102411,"0"
"12714","oh","1",68,"1","Democratic","European","Democratic & Republican",22000,"Residential",232196,"1"
"12715","tx","0",19,"0","Democratic","European","Democratic",59499,"Unknown",152643,"0"
"12716","la","1",26,"1","Republican","Likely African-American","Republican",44000,"Apartment",137500,"0"
"12717","fl","1",75,"0","Democratic","European","Democratic & Independent",70499,"Apartment",413387,"1"
"12718","va","1",30,"1","Republican","European","Republican",29977,"Unknown",111374,"0"
"12719","il","1",78,"0","Non-Partisan","European","Independent",90574,"Unknown",91275,"0"
"12720","tx","0",70,"1","Republican","European","Democratic & Republican",59000,"Residential",80788,"0"
"12721","de","1",66,"1","Republican","European","Republican & Independent",56000,"Residential",227678,"0"
"12722","fl","1",70,"1","Republican","European","Republican",34000,"Residential",220032,"0"
"12723","tx","1",66,"1","Democratic","Hispanic and Portuguese","Democratic",37000,"Residential",159745,"0"
"12724","ny","1",37,"0","Democratic","Likely African-American","Democratic",138000,"Duplex",599390,"0"
